Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-9.79374313,-9.37738895,-11.3401117,-11.1668301,-10.4908905,-16.7607784,-10.5258093,-8.98487663,-10.742487,-15.7812481,-11.8846722,-10.0764627,-14.6140509,-10.4659443,-8.6816206,-12.1504364,-15.769454,-14.7930183,-14.5357924,-10.8958941,-6.80503845,-15.1851902,-12.4195976,11.7977009,11.1082907,-5.97751284,-5.77554226
-10.6734257,-10.2439442,-8.72590542,-19.3888531,8.14686108,0.51694417,7.88099766,3.46135211,-7.9134984,-4.24789524,-8.29152298,-6.16223145,-7.2578311,-5.70256186,-22.8135223,-13.6056042,-11.5822506,-9.34629917,-9.93061733,-9.16244221,-13.2104921,-9.33016205,-10.080368,-15.7971897,-15.265214,-10.1729727,-9.77040577
-11.6446571,-11.3189669,-12.796833,-7.69712591,-13.4418278,-16.2132931,-13.3817759,-10.8200998,-4.40440464,-11.9597063,-11.5849018,-10.9375639,-4.24104452,-2.31948471,7.05205393,-13.2263336,-14.9829178,-10.5066433,-15.1710386,-10.5485649,-19.3044987,-13.7355709,-14.7444639,-10.897336,-10.3977556,-13.3228941,-12.9947491
-6.70414305,-6.22016907,-6.5162816,-12.2330017,-7.01083326,-7.89965391,-7.13122654,-7.73398018,-7.38621426,-14.1629143,-12.9367962,-11.3232975,-15.0072422,-11.4109592,-11.8715496,-12.493166,-12.5908995,-15.3327484,-7.66954422,-9.71313953,-11.0692606,-10.2828102,-8.04579639,10.3990355,9.74086285,3.80709577,3.91546035
-8.51807976,-8.32022953,-9.7025013,-15.9621897,-9.53163624,-14.9955797,-9.66078854,-9.59860611,-11.5926151,-14.19032,-12.9671364,-12.1090403,-14.6831713,-10.2229862,-9.81590557,-14.4734259,-16.0644588,-14.7743435,-15.0588436,-11.7593832,-6.6542964,-16.7748871,-14.4717884,11.799283,11.0522118,-1.96918106,-1.68131208
-5.19172955,-5.02328157,-6.3599577,-10.7686777,-10.9050188,-15.7055101,-10.8958826,-8.88990879,-9.00923157,-6.71124077,-11.4663668,-9.66287422,-10.7303524,-9.44343853,-10.7071171,-13.2075462,-15.6517963,-12.5413113,-10.9280758,-9.4061985,-9.5530014,-12.6183071,-9.89358616,5.58988094,5.34149551,-5.13888216,-5.03972626
-9.81016731,-9.07643032,-8.7357235,-15.9906931,7.71533632,-4.26688337,7.71379328,7.12693882,-7.76215172,-7.42627192,-9.66022396,-7.11532354,-9.31786823,-7.76162052,-20.7936687,-12.7505541,-10.8205996,-10.7925911,-11.5423393,-9.88543415,-13.8512688,-7.91680574,-6.09892559,-14.1520271,-13.3810349,-11.4084806,-11.0938644
-7.21851444,-6.62856722,-7.72256517,-9.81301498,-12.9838381,-12.9126501,-12.9030867,-11.5612869,-5.84113169,-11.6636505,-11.4773712,-11.3041048,-1.20909762,-2.58963537,4.61708355,-11.7657404,-15.5148668,-8.79963589,-11.644268,-9.54941559,-17.613493,-13.0157938,-9.17598724,-7.69603252,-7.38774347,-7.64898157,-7.3020587
-7.60588837,-7.9240551,-7.74356079,-11.2917929,-10.4274063,-14.8385458,-10.7639275,-10.2960644,-5.52504873,-6.65206194,-11.819726,-7.91000509,7.12778139,-0.207757637,-15.0075264,-15.0984411,-16.7812691,-9.37584686,-15.984211,-13.1196861,-19.688633,-15.4475737,-14.2934961,-14.8631001,-13.7718935,-10.6130877,-10.0281553
-8.15726566,-7.99446535,-8.43551254,-16.1748714,-11.6159,-16.7798882,-11.2064877,-9.17632389,-16.1528912,-18.4863739,-11.5711546,-7.75234509,-20.6711082,-13.7697992,-21.2886257,-8.54029179,-6.15392923,-10.8069048,-10.022769,-10.5799723,-10.1220789,5.89885569,-1.96270299,-15.5733414,-15.2945557,-12.7513018,-12.4978304
-11.7003384,-10.7673311,-10.6621294,-16.1332264,7.92150021,-3.34685421,7.90808153,6.29026508,-2.04803348,-6.20611191,-8.22723484,-7.16560507,-9.81800365,-8.90290642,-23.4298038,-11.9166832,-11.9711132,-10.3573074,-11.6290407,-8.90120983,-14.0373869,-10.2331009,-5.2379837,-17.5355186,-16.5965137,-14.370862,-14.0590134
-9.26181412,-8.66917801,-10.5794792,-6.27382374,-13.6230021,-17.0260906,-13.377326,-11.0490179,-6.08532858,-13.5222092,-12.152504,-12.0340462,-6.67375088,-4.47202969,4.92518902,-14.045331,-15.2065744,-10.4792242,-14.6753645,-11.3721371,-17.5570278,-12.3117065,-12.740428,-5.49946642,-5.15313244,-9.60669708,-9.31546116
-11.5885439,-10.7470579,-10.6131001,-15.0610542,6.29432535,-4.24440861,6.14140081,5.36996603,-2.84595013,-6.80633736,-7.6327405,-7.10976696,-10.1252031,-9.9713583,-24.0944901,-10.6396084,-11.3059912,-10.1476288,-11.8759289,-9.00516701,-13.6406498,-9.30433178,-6.43358946,-17.0427856,-16.2484627,-15.2370644,-14.8422165
-4.67642212,-4.33316946,-6.08757639,-6.65680361,-11.1657639,-14.3176117,-10.9177895,-8.3599062,9.00802708,-11.3931379,-10.6167173,-9.12927628,-9.0503397,-8.55220509,-8.56739235,-10.7251453,-10.3314219,-11.332386,-10.4240446,-10.5739489,-17.6948242,-9.6935482,-7.02908564,-4.43206596,-4.37324476,-7.32104015,-7.0773263
-20.8841782,-20.3036232,-17.6590557,-12.8641262,-11.1136456,-16.638195,-11.31705,-9.16439629,-19.9389496,-18.2432041,-11.9857769,-10.7244158,-28.1503544,-19.9574509,-21.0568523,-7.59079456,10.8658161,-7.98837042,-11.5847807,-8.45681381,-12.5559769,-6.71607018,-12.6268024,-24.2276516,-23.6866074,-20.9693985,-20.3237095
-11.0984735,-10.4565487,-11.7530718,-14.0617514,-9.71472168,-17.1363258,-9.77217484,-6.54039001,-2.42606497,-13.949316,-13.7019634,-12.295536,-16.9191074,-12.2509298,-11.5827332,-13.3793058,-12.6854486,-16.3191872,-12.5066242,-9.17789078,-11.7735052,-9.88144779,-12.1698961,10.4921656,9.98733902,-4.58560181,-4.3413558
-19.0787411,-18.0386639,-15.2001867,-20.0593452,-8.22252369,-16.6092911,-8.32082367,-8.86132622,-31.6770897,-22.111702,-12.6625795,-10.6395941,-23.0326614,-16.1298027,-27.5951977,-7.45349407,-9.0713892,-11.5793829,-9.71143532,-14.6576214,11.3068447,-10.978076,-10.5225134,-15.0568237,-14.4994068,-8.93636799,-8.42043686
-2.66410446,-2.31779647,-2.85508585,-6.17385769,-10.5621223,-16.158226,-10.7422981,-8.0034256,-4.32378817,-10.9394588,-10.7011585,-10.0735607,6.70559597,-3.69747853,-7.99077654,-11.6004381,-12.905015,-9.07263279,-10.3214226,-12.9496574,-17.4800892,-10.5715237,-7.57412624,-9.23505402,-9.04750729,-11.5732059,-11.0360069
-10.7922602,-9.94968605,-8.56226349,-17.820013,8.9753027,-5.3554635,9.05979538,8.0212822,-6.39229345,-6.23764563,-8.93886566,-5.76980829,-9.20584488,-6.56182146,-21.6402378,-12.2350664,-10.8018789,-9.88880634,-11.7953415,-10.3173428,-13.9569998,-8.64884567,-4.89061594,-16.3526306,-15.6080132,-13.2629938,-12.9375534
-17.2335148,-16.5721149,-8.75336075,-16.5440979,-9.2746315,-14.9586315,-9.33370399,-10.7698975,-22.719305,-17.1845932,-12.4584055,-8.50696468,-21.7257614,-12.2181673,-24.1445103,10.7117481,-5.54888773,-7.33270836,-7.04425144,-13.9118967,-9.23565102,-10.0437737,-11.064085,-19.3172169,-18.9831562,-17.6170521,-16.767334
-3.93745899,-3.63476443,-2.89406967,12.6240597,-10.1463623,-15.0125656,-10.1417789,-7.25649977,-12.0071735,-17.3502026,-11.0687914,-9.98515987,-17.87327,-15.6844473,-7.61018896,-12.2959595,-10.1014824,-12.4719133,-10.1033859,-12.587718,-14.8174372,-8.45105648,-9.28208447,-10.515564,-10.2003899,-13.1751814,-12.8068657
-8.70786476,-8.18070412,-7.92500734,-13.0758991,-9.27078915,-15.2896605,-9.3631382,-7.85395908,-11.4640074,-15.8548412,-12.0238428,-12.0821123,-15.5591183,-10.9025021,-11.3517027,-12.4774933,-12.6097584,-15.0113001,-6.81473255,-9.18661404,-8.60746288,-10.3312607,-8.19753265,10.6634884,10.1428375,-7.96253443,-7.60727644
-4.55694199,-4.11708975,-3.40686345,-11.2249203,-15.5932074,-15.3742361,-15.225399,-14.3771534,-10.0522757,-12.4690542,-11.7519035,-12.745368,3.98003244,4.53333855,-3.50530148,-14.120059,-16.2845287,-9.7762289,-11.5018377,-12.7928953,-19.5858479,-12.4246149,-11.4644146,-12.3563433,-11.7381735,-9.1496439,-8.83671379
-18.1335011,-16.9729595,-16.3584728,-13.9547062,-4.98185062,-5.98498344,-4.74840689,-6.59189558,-4.77075052,-10.0882454,-11.4786005,-13.5089598,-15.437252,-11.0607214,-17.549387,-12.1282988,-7.23187017,-7.48451424,-5.8024087,6.97441435,-16.0971336,-7.39463091,-2.49184561,-17.1385498,-16.6213398,-16.7266388,-16.0020504
-9.00408554,-8.33848763,-8.7523098,-3.16500616,-10.5392036,-12.3567734,-10.4532394,-7.28294182,15.5944147,-6.78085661,-8.65588951,-8.23572636,-13.3222647,-11.7273006,-12.8727064,-11.9638414,-9.59201431,-10.5366411,-10.9311314,-6.06770515,-17.9700909,-10.1216602,-4.19908476,-13.3374424,-12.2912626,-15.5446815,-15.3281822
-9.25935268,-8.82964134,-9.94816875,-5.81365156,-16.1458969,-19.0872593,-15.8428373,-13.1135712,-9.86491966,-14.3939323,-12.415204,-11.7534971,-6.29767084,-5.15944815,6.58850193,-15.0331678,-15.2474346,-11.1790953,-15.3115711,-12.9480047,-21.0946903,-12.9757423,-14.328167,-12.2553072,-11.7169952,-12.5345716,-12.2477913
-11.1342402,-10.5784349,-12.9921112,-3.6721375,-14.835598,-17.7873135,-14.722023,-10.486948,-6.35785103,-12.6353102,-11.1388416,-10.3470345,-7.35922146,-4.62336493,9.38541508,-12.5915442,-14.1682529,-10.2620182,-14.7772379,-10.839325,-20.1902294,-12.8540831,-13.9212837,-12.0904036,-11.5576735,-16.2665405,-15.9997969
-23.1953621,-23.0001812,-21.1198063,-16.2865124,-16.6193981,-24.2578773,-16.5124607,-11.6053514,-21.8004856,-16.4911213,-13.4608927,-16.0395527,-30.366785,-23.7362595,-22.4974632,-17.6328297,-4.37193489,-11.936326,-13.8322258,11.6032057,-16.2493401,-12.0258341,-16.217514,-26.105547,-25.6748047,-27.5543289,-26.8649178
-4.32863712,-3.8564117,8.65353584,-7.11526632,-11.5122604,-11.0971813,-11.2510586,-14.0946007,-9.204175,-17.0611744,-9.44574356,-8.71647167,-5.27273512,-5.34399748,-12.9630442,-9.58075333,-11.943181,-11.6819248,-9.25877762,-15.0421247,-15.3986788,-8.75652885,-9.64153671,-8.80426407,-8.88544369,-5.20157528,-4.90050507
-4.45665741,-4.55706739,-4.02344751,-8.82715511,-9.89600182,-14.5306044,-10.05655,-9.40892601,-4.49907684,-8.69800472,-11.68641,-9.11997032,6.77443695,-4.01339293,-10.848237,-13.8360376,-14.5745373,-9.87986469,-13.6794195,-13.1633959,-20.4804459,-11.366539,-11.7437086,-12.8677921,-12.1750793,-10.9801903,-10.6124563
-9.53726196,-9.15854359,-10.6605721,-15.8313837,-11.2198248,-16.6529388,-10.8966503,-8.90609741,-15.9401159,-18.7903881,-10.8923426,-7.73603201,-20.8234501,-14.5364342,-20.1322765,-10.797924,-6.08992147,-11.8240986,-11.416213,-11.2468939,-10.4147329,3.43268394,-0.164006934,-17.3404083,-16.8416767,-15.9435186,-15.6565075
-6.93891716,-6.50204945,-7.61921787,-10.0775337,-7.37252903,-10.4712152,-7.58318663,-6.83696222,-3.17486811,-8.68871975,-8.68272018,-11.3671036,4.35846281,-2.4538517,-5.11625433,-11.7629747,-12.4120817,-7.13060284,-9.0880146,-9.2721529,-16.9604073,-11.0014906,-8.57946873,-10.2023487,-9.66523075,-11.9173832,-11.6865654
-16.771244,-15.8281279,-11.3865957,-17.4766273,-9.73458195,-15.1901464,-9.49501705,-10.5200787,-24.0342789,-18.080925,-13.4782419,-8.96835899,-23.2138462,-14.3889894,-23.5363255,10.2881594,-5.20536423,-7.85000896,-7.62274122,-14.5943899,-10.8137493,-11.1356201,-12.5320063,-18.1783733,-17.6995468,-14.7673483,-14.0968065
-9.03936958,-8.51773453,-9.4932394,-14.0848541,-11.2110786,-7.31546164,-11.3247395,-16.4957447,-8.39125919,-5.53783321,-11.1209784,-10.8506947,-12.1483145,-10.4510374,-11.1182909,-11.5303335,-15.0287933,-12.3212519,-12.6889601,-9.28214836,-10.8328552,-13.3460865,-11.0886946,8.31103706,7.98459005,5.70930529,5.66105127
-5.38745737,-5.05032778,-5.92539358,-14.4828081,7.70914268,-4.9456296,7.70362711,8.54263878,-7.93970108,-8.17734241,-9.53983879,-6.60570002,-8.60570335,-6.74062109,-19.716692,-12.6189127,-11.0787601,-10.8745623,-8.83071899,-10.2714462,-14.2107515,-6.24070644,-5.28247643,-10.284729,-9.85382462,-11.1450062,-11.0493546
-7.54145002,-6.96184778,-5.87115717,-10.8070755,-9.12108612,-11.5908937,-9.33264637,-9.68393993,-9.06145573,-11.525383,-10.6773443,-13.0836287,6.46484184,-1.57198787,-5.54654598,-11.869586,-14.1283207,-7.15768862,-9.16818905,-10.5663452,-17.7003956,-11.0478477,-8.23910236,-11.0076742,-10.3228846,-11.8956947,-11.5134296
-3.85802722,-3.49371362,-3.97282934,-8.57430267,-7.71302032,-11.2447386,-7.66044092,-7.49978113,8.55356884,-9.19413471,-12.0173235,-11.6602974,-8.49663544,-10.7242517,-13.5598011,-12.2407961,-12.5302505,-10.1935682,-9.89599895,-10.284524,-18.6677341,-8.50711632,-4.74974489,-5.23903608,-5.03245544,-5.72284222,-5.37705421
-6.4161644,-6.3563261,-5.17958832,-9.10917282,-8.02723122,-10.3112345,-7.85380077,-6.97487974,-3.76949215,-5.20972824,8.46339512,-3.81676292,-5.8208456,-5.0146184,-22.3570671,-13.9768457,-11.0193052,-8.49599075,-12.1491776,-12.0440493,-15.1274214,-9.97992706,-6.19274139,-16.5294113,-15.8386154,-13.9260225,-13.5965929
-9.3200798,-8.62073994,-9.19270897,-15.5270805,9.15026283,-5.87035275,9.1915369,9.23806953,-5.39591837,-6.61406755,-9.54856777,-6.70210934,-7.12250423,-7.3628006,-22.7231445,-12.0092545,-11.0786152,-10.2834873,-11.3427324,-9.31071281,-14.0486526,-7.61793995,-4.11157179,-15.0600977,-14.3660917,-14.4264774,-14.1158047
7.60907841,7.01726866,9.0397234,-6.79017544,-11.203846,-18.4160213,-11.0140762,-8.40425873,-9.74603176,-17.2930164,-10.2048359,-8.86601925,-6.3661809,-4.53984165,-12.2584887,-9.79556751,-12.851819,-14.3338051,-12.6230631,-17.2241955,-16.0879078,-10.3323851,-13.0545626,-5.4287467,-5.68239212,-9.79130268,-9.42320633
-16.8149757,-16.0210934,-11.4326286,-14.6839714,-8.1088562,-14.3353729,-8.2550993,-8.92037296,-25.7038269,-18.0073471,-12.0766935,-9.69338989,-21.8145657,-15.835289,-22.4318295,9.22502518,-6.04736662,-6.45135832,-8.9695549,-13.8141823,-7.82835102,-10.3396568,-12.0214128,-17.0217991,-16.7907104,-14.9036188,-14.2447472
-7.07142067,-6.59913063,-7.97933722,-12.9603682,-10.6381865,-17.8870373,-10.5305157,-9.02634048,-13.7256231,-14.5601349,-11.8478222,-10.5893793,-17.8619785,-12.3402691,-12.170433,-12.2412386,-15.1605892,-15.1775265,-12.4637794,-11.7519093,-6.76674461,-12.5099459,-13.8417921,13.2119932,13.0486326,-5.46892977,-5.13208008
-8.75353909,-8.4643507,-8.1173439,-11.8947153,-10.4744406,-6.19162798,-10.5792723,-15.9678688,3.36465502,-10.2106867,-11.5985146,-11.4061241,-5.88013935,-6.92898607,-9.59669209,-10.1203623,-13.7922115,-9.86274624,-12.8442669,-8.30203152,-18.0103683,-12.2070255,-9.57246399,-2.11258292,-1.77619445,0.431416333,0.596351385
-14.8399286,-14.0528841,-8.68369198,-16.9495316,11.2966251,3.01455164,11.1979523,3.46951509,-11.7210379,-7.82980156,-9.86468983,-8.68189812,-10.9704142,-8.60555172,-25.4044228,-11.2546835,-10.1947384,-10.2215252,-9.61432266,-8.39378548,-12.6140347,-9.30697918,-6.06854677,-14.7521734,-14.234251,-8.19180393,-7.91754961
-2.07682514,-1.80504,-3.30936623,10.2769928,-11.9541788,-17.7132225,-11.4679337,-5.94433069,-8.70457649,-17.0919743,-10.8263693,-8.68215275,-15.2471714,-11.0638437,-6.51658964,-8.6399107,-10.1544695,-13.7562685,-12.1518211,-12.1671553,-16.5766659,-10.4123497,-10.8803177,-5.61490488,-5.49594498,-11.477046,-11.2722282
-11.1617346,-10.3387251,-12.3522491,-15.8285532,-9.37656021,-12.2771225,-9.01760101,-7.18179274,-1.72057581,6.90192556,-6.00119162,-4.22160721,-4.96706581,-5.58589888,-19.0545197,-15.1111317,-12.0859442,-8.36288261,-12.2863588,-10.4015617,-15.8658409,-12.2953043,-5.90402269,-14.6152554,-14.2673559,-12.4695797,-11.967308
-27.5220585,-25.9361763,-23.738203,-23.9859123,-15.2084427,-16.2016945,-14.5827227,-12.2852583,-23.4998856,-13.2830124,-11.462369,-7.79754543,-16.6771812,-10.8205214,-24.5846081,-7.70322466,-6.10215712,9.51855278,-11.799942,-13.28619,-15.0782824,-14.2593613,-9.13120556,-32.9596672,-31.7378483,-29.0762081,-27.7318687
-2.68466187,-2.4994874,-2.81943488,-8.40052223,-10.3055401,-14.602581,-10.3362417,-8.08047485,-6.07001209,-10.8128366,-10.4961519,-8.0828867,7.28589249,1.22951019,-4.35757637,-10.984952,-12.8115454,-8.75833416,-10.2454128,-12.6899519,-17.056694,-10.4548435,-7.72388649,-9.61900234,-9.34080029,-11.0007143,-10.6338377
-3.1097014,-2.63197422,-2.20844913,5.74509573,-11.5858765,-12.1798315,-11.5752106,-10.3441877,-1.92240381,-13.1253939,-10.8778772,-9.88603115,-12.5541296,-12.434783,-6.68144703,-6.10246992,-11.5858507,-11.0106325,-8.63938713,-9.35216999,-15.8413172,-10.2687292,-7.24694014,-9.7285881,-9.09837914,-11.1784678,-11.1773176
-10.1315517,-9.45775795,-12.1729555,-19.6178513,-14.239295,-21.826582,-14.3451824,-10.0804415,-12.5821047,-19.0426102,-12.6524811,-9.24687195,-19.6286087,-12.3782463,-23.2741241,-16.8584175,-9.52789783,-9.97655106,-13.328126,-10.2994614,-16.9775181,4.77782822,-0.82182169,-16.3501034,-15.6820688,-17.5193539,-17.4224281
-18.8164387,-17.6952477,-17.2292919,-16.4673634,-8.9206934,-17.6852093,-9.10810947,-8.06266975,-30.5271187,-23.0176506,-13.5279245,-10.7711353,-26.9354191,-20.1491356,-28.504385,-8.32225513,-7.32044744,-14.3007822,-7.21862984,-12.3101482,7.14499378,-9.73243427,-7.88532591,-12.3908854,-11.7948818,-10.4950819,-10.0265875
-1.07249069,-0.763108492,-0.493945003,-8.91026115,-12.7258692,-9.50208664,-12.5425673,-16.3436108,-1.8836534,-13.8922195,-10.2743139,-10.0653095,-6.95757437,-8.4753685,-11.8940935,-9.26698112,-11.4842806,-9.88343048,-8.95900917,-12.2134743,-16.9197578,-8.23583889,-6.98019361,2.09114242,1.8011353,1.43570626,1.59485555
-23.4079895,-22.7858391,-20.610548,-13.1483812,-15.5495768,-19.091938,-15.3753519,-13.6970539,-18.5913696,-15.3479862,-13.7261724,-15.4789324,-27.8324947,-19.9287357,-21.2646294,-14.985322,-4.90893364,-11.4459753,-10.1036453,11.3765316,-16.6063976,-11.8239269,-14.0109282,-22.9670601,-22.4112701,-23.8735466,-23.2149582
-9.40798283,-8.97656918,-9.85972023,-15.2509155,-10.8691845,-18.2377243,-10.739296,-9.57293606,-12.9722281,-13.9920139,-12.9446106,-11.7362022,-15.415205,-12.5547438,-12.4131479,-12.9184294,-15.2766294,-14.4497881,-11.0276508,-12.069294,-6.38180685,-13.4789352,-12.5473404,13.4918051,12.9436731,-4.22474861,-4.01755571
-22.913084,-22.0653725,-19.5638542,-13.3499241,-10.6392918,-5.93204021,-10.8359528,-17.5945072,-22.2737236,-15.813241,-10.8350105,-11.4707813,-23.1947136,-16.8167801,-22.1563759,-5.80406427,7.4094305,-6.09513712,-7.4770236,-7.75593281,-11.3611479,-7.62723827,-11.7363243,-18.5706921,-18.4904804,-12.0434141,-11.5239239
-2.098634,-1.86262393,8.57807064,-5.60612535,-12.5828581,-13.5586576,-12.4720602,-13.8058786,-10.1000414,-18.2084618,-9.93601322,-9.53383732,-7.28737259,-6.68552542,-13.9499655,-9.87883377,-11.9419498,-12.7933941,-10.1298656,-16.4305592,-16.3657055,-9.59753132,-9.12516022,-8.5501709,-8.56412315,-6.15562725,-5.79593611
6.5836854,6.22608948,8.13520432,-6.45927572,-10.5256758,-18.4244442,-10.7132254,-8.08228683,-11.5413265,-17.1880417,-10.3807135,-9.82435799,-6.559937,-6.6506381,-13.638092,-11.5539474,-13.7214441,-14.395155,-14.3090401,-17.1602097,-16.9783249,-10.7900591,-13.2099113,-4.53804302,-4.62424898,-7.20817614,-6.86811018
7.53310776,7.25091124,7.72420025,-6.39652634,-13.9057961,-19.3162155,-14.0181055,-9.48845005,-7.99426699,-16.79179,-9.79134941,-9.74808025,-5.28499413,-2.07570195,-11.4727287,-9.46192265,-12.959775,-12.0994015,-10.8250589,-15.2672091,-17.0375919,-10.0812807,-7.81282663,-4.61873674,-4.63690376,-4.1468854,-3.67667937
-6.05190754,-5.45423031,-6.29048872,7.5369339,-14.8228893,-17.9701691,-14.8187923,-10.9207897,-6.55356455,-15.7455978,-9.57795429,-13.2988787,-14.0295782,-11.3474236,-3.50696993,-13.4998341,-13.8712873,-11.5708799,-14.2992783,-10.8670769,-17.1766319,-11.7434034,-11.2088194,-8.26686764,-8.05424595,-13.3058872,-12.7923203
-11.3556814,-10.5851393,-9.99325085,-8.50351715,-13.0912256,-13.4781523,-13.3675499,-13.2810621,-7.18569326,-11.6694279,-10.7449799,-13.4002647,6.75123692,-1.65744722,-3.53814578,-13.3677425,-15.7212887,-7.89850092,-12.7325821,-10.7765522,-19.0871124,-12.6159649,-12.8579702,-14.1659365,-13.4034405,-12.9828062,-12.547616
-8.73637676,-8.17687702,-9.85324574,-4.89140606,-14.2778378,-14.5010834,-14.1420841,-11.9823666,-1.27350855,-10.8284016,-11.2422905,-10.8590355,-4.75164843,-4.02281523,5.11736822,-11.110281,-14.3430128,-9.70256329,-14.2814922,-10.2136526,-18.2531071,-13.140317,-9.36025524,-6.29514647,-5.87791777,-7.26359463,-7.16628742
-3.72967601,-3.57508898,-4.73665142,-8.48456955,-13.3785496,-15.222497,-13.4180193,-11.1026211,-2.0583539,-9.31824875,-10.5794029,-10.7657814,5.11799812,-2.26754165,-2.98562908,-11.6760054,-14.9849586,-7.76318312,-12.0167122,-11.7919636,-20.8005505,-11.6209126,-10.1737032,-11.252347,-10.8472443,-10.1417971,-9.77608109
-6.83575535,-6.788095,-6.19321585,-11.7709255,-9.31070328,-11.8820477,-9.25155449,-7.85201883,-5.34635305,-5.28202868,9.50090027,-5.49120951,-7.81167173,-4.64906597,-21.5552158,-14.9826641,-11.6600409,-8.50030422,-12.1488523,-11.1634388,-13.4849081,-12.4476538,-5.8973937,-17.2439766,-16.4299221,-16.6704388,-15.8437519
-2.92008615,-2.52118874,-2.71731591,-7.93922758,-12.1416235,-15.2532625,-12.0904493,-10.7580528,-5.17760992,-10.7705059,-10.4985752,-9.60817719,8.31863022,2.0027957,-5.04492426,-12.0315561,-13.6480236,-9.0667696,-12.3063955,-14.1139727,-18.6718369,-11.7173004,-9.54211903,-10.3518238,-10.0284071,-10.8279915,-10.5865488
-22.7383327,-21.6102505,-18.8184757,-12.6270657,-9.19840431,-5.19209957,-9.19641876,-15.405242,-18.3255787,-13.8907738,-11.3101788,-11.3276844,-21.0313854,-14.7786474,-22.1851101,-4.48163366,5.65296268,-5.51251507,-5.62942028,-6.36118317,-14.2317963,-7.33034563,-8.5920639,-18.3397007,-18.2752895,-12.4428635,-12.0654688
-16.5203266,-16.0104847,-15.4114923,-12.3677645,-9.57903576,-17.9253273,-9.78031158,-7.36981869,-20.9735527,-17.2103443,-11.5742016,-10.2605648,-22.9469757,-17.7657566,-25.7166061,-6.1888442,9.01193619,-7.21423674,-10.2224569,-10.0621634,-11.5306578,-7.41180468,-12.05054,-21.1620159,-20.6995106,-22.7343616,-21.9722366
-3.24868131,-2.91647673,11.4421997,-6.43449497,-7.66551924,-8.99872589,-7.54127216,-12.0651274,-9.90883541,-15.5950451,-10.920476,-10.2103128,-6.37396526,-7.0328455,-16.458107,-8.35861874,-12.9291897,-9.93542004,-7.44548512,-13.0781584,-14.4156132,-8.72618866,-5.07353878,-7.23811722,-7.24005079,-4.67237139,-4.31175709
