Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-8.51843071,-7.86530828,-8.51995659,-15.2322321,11.4385109,-4.54623604,11.2670889,9.75242233,-8.15912247,-6.64116859,-8.877841,-7.22825193,-7.01043558,-7.73702574,-25.3556805,-12.2195816,-11.3816271,-10.5382013,-12.3880758,-9.86330509,-12.6166496,-8.98117542,-5.84487438,-14.7094927,-14.0404148,-12.7134361,-12.4119062
-6.05864,-5.66730738,-5.92537308,-9.0519619,-9.32100964,-12.9760094,-9.61361122,-8.16798592,6.26023865,-9.40299702,-11.1418133,-9.48606491,-8.91536331,-6.92637253,-10.3377571,-11.8695412,-12.8527126,-11.434351,-14.2316494,-10.0789747,-17.3235245,-11.0221815,-10.267251,-2.5628891,-2.36308002,-6.16571426,-5.82877398
-14.1071844,-13.7222195,-9.84561443,-14.3749161,-6.35317278,-11.9649353,-6.3567791,-7.77338552,-22.1049042,-18.0583019,-11.5239439,-8.53598499,-19.5987663,-13.6967907,-22.9165783,9.26948452,-4.07331562,-9.42945671,-6.5774498,-11.751235,-8.19541931,-9.05722523,-9.41771317,-14.2796793,-14.2892084,-13.9379721,-13.5085411
-2.33193684,-1.70342636,-1.80149841,-9.8594656,-8.20539188,-15.9472589,-8.17275715,-5.70924377,-5.03412819,-12.9945889,-11.7935181,-10.044281,-8.23459911,-8.8022728,-15.2990074,-11.896883,-11.6118059,-13.4878683,-9.62053967,-11.192893,-15.051055,-8.41034794,-9.13026333,4.16517448,3.82141757,-4.42305136,-4.10345793
-12.4729195,-11.3011494,-12.2208652,-16.5314865,-8.51981544,-17.5395813,-8.72054386,-5.2500658,-12.7801962,-15.7963972,-10.0908804,-8.1279192,-18.7060871,-13.6316242,-26.6327572,-15.2985096,-7.09701061,-9.62199402,-7.07817793,-7.6718688,-12.2678766,-1.44368911,8.98900604,-12.8659124,-12.2181501,-18.6661797,-18.0244808
-12.6610708,-11.7919798,-14.2591324,-20.6613941,-12.752903,-21.4662418,-13.0078602,-8.71403122,-10.9701252,-18.2906494,-13.2046108,-10.5221386,-20.9725018,-15.2462931,-26.6442318,-18.8406773,-8.83912945,-10.867775,-10.7884932,-7.84270382,-18.3829956,4.45793056,0.246726558,-17.1504478,-16.3331909,-18.383997,-18.0878887
-5.23297215,-5.02061176,-6.1978364,-13.4399109,-11.820076,-9.57188988,-11.872263,-16.3697109,-9.42130947,-13.4408484,-11.3596735,-9.97275639,-13.1418352,-11.4314966,-8.65916252,-12.0586987,-14.9349575,-12.3434868,-13.2296553,-11.3545971,-9.04047108,-12.2763758,-11.0201406,11.1844893,10.6567717,6.46188068,6.58916569
-12.9102592,-11.9689846,-11.2113314,-17.2128353,-12.5737267,-19.7951469,-12.5904913,-9.43349457,-15.8302393,-16.7077713,-13.9318399,-14.0552731,-21.7502346,-16.8155708,-16.1499901,-13.1183147,-14.374404,-16.5014343,-6.06343794,-10.6302023,-5.44780016,-10.7354393,-9.36330128,12.1335449,11.5243349,-4.77190208,-4.50578833
-6.65027618,-6.25986814,-8.15970993,-17.9589081,-4.4085331,-13.8891535,-4.28875685,-2.9336288,-11.0328693,-15.0023651,-11.649766,-7.65879774,-15.5542288,-9.89916515,-20.148119,-13.3629131,-8.71411133,-11.2390041,-11.7051315,-8.94668961,-13.5740767,4.15111065,0.863636732,-10.2656269,-10.0716076,-11.0591135,-10.6213923
-27.8057747,-26.6414394,-25.0186329,-13.2561598,-13.8521671,-19.987278,-13.9911079,-11.2766209,-15.3330708,-14.2985096,-14.2183247,-16.2865887,-24.9188786,-21.0639172,-22.7994022,-17.1306667,-6.20324087,-9.06626511,-10.3438654,15.8969679,-17.7642517,-12.4335318,-12.1094017,-25.2558823,-24.6060467,-27.4862995,-26.4094543
-10.7171335,-9.87093449,-11.2771053,-3.68787432,-14.9125452,-15.1467361,-15.0028553,-12.133666,-7.36429119,-12.4380903,-11.8023233,-12.4080696,-7.63159466,-5.32371426,8.24880219,-11.5922127,-16.1819534,-10.454812,-14.9444189,-10.2118359,-19.778965,-13.6842957,-11.8059835,-9.20560932,-8.60602188,-11.5447197,-11.0296917
-8.99947262,-8.51866627,-8.63698196,-16.3472042,8.69066429,-4.90397501,8.63458824,7.72676468,-7.7552371,-6.6258564,-8.5327177,-6.09662056,-8.96892834,-6.38220549,-23.3043041,-12.3966875,-10.5036182,-10.2334814,-11.3952055,-10.1735773,-14.1080227,-8.93903065,-6.81665993,-16.6224995,-15.5972862,-15.4577866,-15.0133696
-18.1800766,-16.3674049,-14.559865,-14.4487791,7.35874844,-4.06544924,7.64910507,8.21434498,-5.89729738,-7.54862261,-10.0139885,-9.23988342,-10.7503204,-10.4594316,-29.6047764,-12.7028494,-12.7191896,-6.92544508,-11.8110113,-5.6903429,-16.9143391,-8.75483036,-3.92644167,-18.9868145,-18.2127056,-17.9134865,-16.7998848
-8.21134949,-7.67322397,-9.10385704,-8.58675289,-10.5243111,-16.2898102,-10.3270826,-8.18204212,-6.89658308,-8.79318619,-11.2956972,-11.6443119,10.8687649,-5.32327414,-5.43021774,-11.8248396,-15.7589846,-7.13384962,-12.872653,-11.3765345,-16.9432487,-12.9858465,-10.1605892,-12.9798508,-12.5410776,-13.8914938,-13.5880404
-8.30058956,-7.89818573,-8.93654728,-14.0082073,7.35379267,-6.40924501,7.38482904,8.26133156,-7.13046217,-5.53858995,-7.62860489,-5.16098928,-8.22251892,-8.33195972,-21.3298626,-12.4830141,-10.8912792,-10.3572102,-12.6705189,-11.5396509,-13.7015619,-9.31260681,-7.03390551,-15.2214012,-14.5347071,-14.0713224,-13.6039925
-7.68930721,-7.39246798,-7.17963171,-13.3047752,-9.24486923,-6.21306467,-8.89260769,-9.61658382,-7.14319706,-3.68735552,-4.26929331,9.33740807,-7.93194389,-2.8669734,-19.8539391,-12.6453953,-10.7813396,-9.24363708,-12.1238947,-13.2860746,-14.3943348,-10.8675671,-6.90103817,-15.0457945,-14.7633066,-10.7212076,-10.4388132
-8.00020599,-7.43477345,-6.82492733,-14.9649696,-7.86209011,-6.37543297,-7.85671139,-13.8113337,-7.10682106,-13.75387,-12.6367445,-12.4663534,-12.2930784,-9.9038763,-14.0609035,-9.26230907,-12.1158628,-12.649291,-7.51853943,-9.09141541,-12.2501497,-10.02106,-6.24027061,9.5637064,8.96814156,4.90908527,4.94028711
-1.66905785,-1.37480247,11.0024958,-4.75183964,-12.5602341,-12.995985,-12.306716,-13.863163,-8.34978771,-17.2520218,-10.5423098,-10.1267815,-6.98926687,-6.60810661,-14.2227583,-9.43899441,-12.5677299,-11.4412804,-8.06831932,-14.9546175,-16.7828407,-9.19881725,-6.46361494,-8.75880527,-8.40131092,-6.83220148,-6.4411993
-12.3467598,-11.0159473,-11.7692499,-6.0729084,-10.3152504,-12.1504641,-10.033062,-9.00355911,-7.42055607,-10.43435,-11.3674078,-13.0756588,-1.69361115,-1.65273702,1.51578999,-9.52667046,-14.6027021,-8.07006168,-11.7377653,-8.81305313,-16.9533386,-11.7422333,-11.2231493,-6.01568222,-6.30302715,-10.8744345,-10.3119221
-9.47951126,-8.97166634,-8.39793587,-18.0090637,6.53214931,-2.76893163,6.53241205,4.10332489,-8.8186512,-6.98626518,-8.04809093,-6.68962622,-11.152771,-9.70520496,-19.6037617,-11.9727631,-10.6813107,-11.0345182,-9.52727604,-9.32886982,-9.02594852,-8.6166048,-9.31942272,-13.5225487,-13.0381126,-8.66075993,-8.41239357
-3.58538246,-3.08046675,-4.12556219,11.8040247,-10.9560766,-17.7459984,-11.4829273,-8.22025013,-13.6781178,-17.6485519,-10.9129438,-9.51279545,-16.4738941,-15.9785147,-8.03951454,-12.0701437,-10.840704,-14.3303785,-13.3168011,-15.9952517,-14.9052973,-9.46197701,-11.6429672,-10.7019072,-10.5356722,-10.5402012,-10.2802982
-20.1581326,-19.0133591,-17.0785313,-21.0934181,-7.90198708,-14.8255377,-7.34837341,-8.74135208,-30.2469559,-21.5638313,-12.9339943,-12.6031151,-22.5801697,-14.1508112,-23.9615765,-10.6522894,-8.71099949,-12.5719585,-6.18709755,-11.6023045,10.3754902,-9.70486736,-10.4721823,-13.3377886,-12.5387068,-10.607769,-9.70834255
-4.2646265,-4.17405701,-5.72509289,-8.27292728,-5.29446745,-11.1006927,-4.93135023,-4.03480673,6.23970222,-7.08391857,-10.1061039,-7.14823246,-7.31684637,-7.32379341,-9.08808136,-9.55249596,-10.672492,-11.1114902,-11.4639187,-10.6093273,-16.0876884,-10.2943783,-10.4332066,-6.60158777,-6.35959625,-7.54957485,-7.64715195
-23.1119499,-22.0397053,-19.0249577,-13.4722834,-8.99813557,-4.4236474,-9.04324722,-15.6718311,-19.0030785,-14.0121717,-11.3919659,-10.655385,-21.362196,-14.6702814,-21.9706516,-4.71349144,5.91190815,-5.49745464,-5.47833824,-6.38072491,-13.9468822,-7.37735081,-9.26097393,-19.2329063,-19.0287189,-12.6661091,-12.3200531
-17.5764656,-16.5961647,-12.1121941,-13.540432,-10.5441608,-4.68529463,-10.9207363,-19.3617229,-23.4347916,-14.4668722,-10.4239635,-10.1745167,-17.654129,-11.0003195,-22.4304638,-1.51762962,-6.36441565,-9.00833035,5.3886261,-10.6743689,-8.50427532,-6.60067606,-10.8596392,-12.2535324,-11.9537764,-6.0865283,-5.52260351
0.0101013221,0.0932701975,12.4055967,-6.87959146,-11.4920397,-11.8913488,-11.3740263,-13.4556751,-10.2992725,-18.0868015,-9.73507214,-9.54354668,-5.33827019,-4.66736126,-13.8536224,-10.6824722,-12.0447388,-12.4957514,-8.59084129,-15.7479725,-15.7873278,-7.83576536,-8.5091095,-8.38475704,-8.43701363,-6.94396019,-6.5409193
-16.0526085,-14.5921526,-16.6345081,-23.461132,-11.1250782,-16.2604752,-10.9969339,-11.3011007,-17.7305737,-7.89506912,-9.71386337,-10.823842,-17.3763351,-8.27551937,-25.3108807,-12.7978964,-8.92287159,-7.78244305,15.9431896,-9.37874031,-15.2925825,-12.3724566,-8.43425083,-14.2698612,-13.9710083,-18.8483181,-18.155014
-13.2841253,-12.6897326,-13.6202145,-7.47894239,-14.6181746,-16.7245121,-14.2459831,-11.7708597,-6.03160572,-12.9784451,-11.2184982,-12.571166,-3.68833113,-2.80008507,7.19924021,-13.0071049,-15.3455982,-9.16261196,-14.6913223,-10.1740561,-19.7163582,-12.9652538,-12.57271,-12.6996136,-12.1432238,-14.5608549,-14.1499014
-19.67593,-19.2281437,-17.3092308,-12.3318691,-9.95400524,-16.7623062,-10.3399048,-8.08674622,-18.0065193,-16.2613621,-11.4037323,-11.0701132,-25.4581318,-18.7725658,-22.8887978,-7.23587751,9.03224754,-7.25948286,-12.3326883,-9.17521858,-11.9862995,-7.84393311,-12.7361603,-22.350235,-21.9046078,-21.7409019,-20.8417549
-4.24834538,-3.89185166,-4.79649448,-7.83574438,-9.41451168,-13.0594692,-9.49523067,-8.18156719,5.49129057,-10.8083706,-10.380558,-9.23963165,-7.00766802,-8.88706398,-12.2943954,-9.79644871,-12.3311138,-11.0027676,-9.49713802,-10.0110664,-16.3849945,-8.68284416,-7.06755161,-3.17834878,-3.01901269,-6.98788548,-6.7641468
-11.4134407,-10.8937845,-9.25871468,-17.5341969,6.01068258,5.12518978,5.85228252,-3.09419727,-7.54772806,-4.2995553,-6.98591757,-5.21103096,-6.82494402,-5.66114044,-21.115345,-11.9562674,-11.4350386,-8.67722607,-11.181613,-8.76110077,-12.6957426,-9.53606319,-9.11897278,-14.2558537,-13.6283941,-6.71201324,-6.43591642
-8.98420238,-8.7539463,-9.63843346,-14.3209791,-9.91274166,-9.21169186,-9.8110466,-14.904295,-12.4299078,-12.70152,-11.3669872,-10.0544128,-14.2518702,-10.8220139,-13.0407133,-12.103858,-14.0402098,-13.2373724,-12.3646441,-11.3756609,-6.99060917,-13.2192125,-10.8917093,10.8215246,10.2620535,5.46985388,5.39086962
-2.39896822,-2.43886018,-3.54879928,-6.33144712,-10.2982111,-15.3674889,-10.2479172,-7.87975216,2.19263935,-14.142457,-9.74475288,-12.130434,-13.807168,-9.83200073,-7.15957737,-7.40915823,-12.7255192,-12.5296402,-14.0682554,-11.1144876,-16.080946,-11.4014482,-11.6070824,5.78784418,5.48948717,-2.4576323,-2.0896709
-19.7320461,-18.3463421,-17.9515095,-21.232872,-14.4989996,-19.6678982,-14.5710287,-12.6992369,-19.0354805,-11.6442852,-10.0632868,-11.7140303,-18.609623,-11.3452721,-27.6093006,-9.58716106,-7.23376846,-7.13938713,11.6039333,-8.87888813,-14.8846016,-11.5423079,-10.5644474,-17.1258888,-17.163847,-23.0914478,-22.4308071
-6.89198256,-6.52321768,-6.77961302,-11.6839676,-8.25846672,-6.03279161,-8.41792965,-14.5577812,-2.96799469,-12.7387304,-12.6086454,-11.80509,-10.0928202,-9.13524818,-7.69389343,-8.33820534,-12.0684404,-12.1350594,-11.8915977,-10.4921265,-15.9889774,-11.0613775,-10.5215683,8.22660542,7.76339722,5.99163437,5.99883223
-7.16592455,-6.72364044,-6.98586082,-11.4511871,-12.2267866,-16.4472923,-12.220787,-10.3759079,-8.35780525,-15.2579432,-13.1571426,-11.9452019,-14.9325418,-11.8747797,-10.0565233,-12.8445454,-12.8905649,-15.1865215,-9.09074402,-10.4310446,-12.3899994,-10.5286884,-10.638916,8.6410799,8.16994858,-5.19910049,-4.92349577
4.14828634,4.08818817,4.41727448,-0.147009194,-12.7310886,-18.4859123,-12.4403582,-9.39920712,-5.02462673,-16.8928452,-6.76786566,-9.38769913,-9.38132572,-9.77605247,-11.8949175,-8.03141403,-11.039012,-12.8421736,-10.852519,-15.2889395,-15.5929947,-9.58893681,-8.24531078,-3.30433941,-3.41388583,-7.52643108,-7.07819414
-9.40396023,-8.5213232,-9.81404781,-15.1108961,-12.2767038,-19.2790127,-12.0962715,-8.65332127,-10.285202,-17.075695,-14.1153669,-12.4055967,-19.6269665,-12.8343639,-9.49149895,-13.1166534,-13.7205944,-17.0711575,-7.99607849,-11.7082891,-9.17537975,-11.7591467,-9.78600311,12.9340773,12.5044518,-4.31572771,-3.88545203
7.37840891,7.00149393,6.68769026,1.96121132,-11.0025129,-15.1811237,-10.777173,-7.79801512,-4.85867929,-14.2981215,-10.425499,-9.17967987,-9.40343666,-10.6538877,-9.62813091,-9.33565331,-11.3660898,-11.4477577,-7.74994707,-12.4830265,-15.7359915,-7.08824158,-4.80626345,-7.62277555,-7.17115831,-9.80976391,-9.48162937
-3.51786208,-2.98541713,-3.0114255,-13.6900158,-10.1775589,-17.2342167,-10.1774712,-7.07309675,-7.70173168,-17.3179264,-12.6766453,-11.5656614,-15.673728,-13.4992466,-13.6379414,-8.51636791,-9.82437325,-15.1527185,-5.43482971,-11.7992926,-6.41604137,-5.64890337,-8.72776985,6.44883204,6.05748558,-0.0430040061,-0.000627547503
-20.0092545,-18.6807613,-16.7834568,-14.6869516,-6.6036005,-7.4704318,-6.64083815,-8.82820702,-8.04794121,-10.5810671,-12.1944332,-15.1050768,-17.0065441,-13.8814459,-19.7901154,-12.9269199,-7.5168972,-8.01505375,-3.79036093,8.72707653,-16.2326069,-7.10505295,-1.66396356,-16.3928223,-15.97225,-15.5270138,-14.8813734
-18.3592701,-17.2070694,-16.3542004,-20.5801048,-15.2024879,-18.8064461,-15.0711842,-13.3717442,-19.8042679,-11.8578196,-9.12663364,-10.3088131,-16.9479103,-8.8036747,-25.5444279,-10.8399343,-6.87310648,-8.20713043,11.9198971,-11.3464365,-13.4870157,-10.6166945,-11.0883904,-15.5001345,-15.5315075,-18.4755707,-18.1174583
-9.92476654,-8.96913719,-9.88079834,-13.9924049,-10.5877762,-9.93389225,-10.523921,-9.96659851,-10.6217403,-16.455246,-13.1827564,-12.8632584,-18.7829037,-13.2664251,-13.6214752,-13.0774403,-12.5732412,-15.7008047,-7.70850372,-9.57632256,-8.56661892,-9.01405525,-7.73107815,9.65687656,9.0368166,2.25626469,2.34602618
-15.0011482,-13.8665905,-15.9305382,-3.78715515,-17.1697979,-16.6770897,-17.0479221,-13.8327122,-5.06251335,-12.2134228,-11.0116816,-11.4242802,-7.12963247,-5.53596687,9.11407757,-12.8884258,-14.9023533,-10.867733,-16.7187729,-10.8023252,-20.1237755,-14.8551102,-15.1979265,-12.3898277,-11.6562309,-13.7720089,-13.6554155
-9.35565472,-8.67066193,-8.88417339,-13.9845209,9.68032646,-5.1141758,9.59119415,8.96529484,-5.93314075,-7.74680614,-10.4644279,-7.54632139,-9.35888481,-9.34738159,-23.0870285,-13.9982128,-9.80420113,-11.8396683,-11.5078363,-9.94325256,-14.4723463,-7.50087118,-3.76761222,-13.5325069,-12.8487921,-11.6036549,-11.4667768
-16.1064816,-14.7023325,-14.2375965,-15.0395079,-12.0474415,-16.1493282,-12.0635471,-10.9044304,-17.2705765,-9.16747093,-9.62591171,-11.0201263,-17.3710632,-13.5510607,-26.7089901,-10.9514132,-8.40366459,-7.9603281,12.0365448,-7.78336811,-13.768755,-10.7936792,-7.19789982,-17.8547668,-17.7009315,-18.4395275,-18.048521
-6.8875246,-6.03435469,-6.81963253,-12.0997648,-11.8998728,-17.8719368,-11.9103861,-8.61172867,-6.8961091,-15.4137125,-12.7839365,-12.8738947,-17.2718487,-14.5503912,-15.3232222,-12.4241924,-11.6524611,-15.29704,-4.66180086,-8.86344814,-10.9961119,-7.95488548,-6.55788803,6.58888817,6.28613997,-7.90230751,-7.69852448
-5.74494362,-5.52088451,-6.32537317,-10.4436617,-12.8788633,-16.4573288,-13.0272045,-10.086937,-4.37860632,-9.24749374,-11.4832315,-9.73886871,7.98704529,-3.7760396,-5.6755538,-13.0588846,-14.3219728,-9.7031889,-12.7595139,-12.9483566,-18.6045704,-10.9473934,-12.4722881,-10.2058973,-9.84674835,-11.2937498,-10.9384766
-24.0367699,-22.369545,-22.2171001,-20.7826672,-14.602643,-19.0409126,-14.7588806,-13.4520693,-19.2636013,-11.4119482,-11.0897541,-12.3229399,-19.9575443,-12.7927046,-28.039238,-10.778348,-4.92923927,-6.88348675,9.17488575,-5.71875906,-15.8770552,-11.9550571,-12.648839,-19.1095562,-18.9817886,-23.4463768,-22.6201286
-5.43576479,-5.17440128,-6.32201338,-8.89591217,-13.3498993,-11.9754276,-13.6050596,-15.803112,-9.02975368,-15.2481279,-11.544838,-11.3116245,-16.7166042,-13.9131727,-5.72799015,-12.1594582,-15.0577784,-13.3212261,-16.3904171,-11.8103218,-11.421855,-12.222105,-10.7486124,12.3090086,11.9105539,3.78969812,3.85749197
-0.541004479,-0.324745476,10.2630196,-6.21444607,-12.3217859,-12.4352818,-12.1627169,-13.190484,-9.84250736,-17.1131859,-10.9198799,-10.5982933,-7.67126083,-6.63744068,-15.1333218,-9.61487675,-12.1989336,-11.8919544,-7.84320068,-14.2177858,-17.2035713,-9.11367607,-6.67580605,-7.4178381,-7.0689764,-7.46533251,-7.06095505
-8.0453434,-7.62725306,-9.38809395,-14.4762239,-10.5672274,-18.5317116,-10.070756,-7.8190465,-6.50210047,-13.3548183,-12.6353846,-9.77170658,-15.2242823,-10.1514683,-8.33957958,-12.9301634,-14.8197098,-14.2415361,-13.4786768,-13.2435846,-8.57662201,-14.0518684,-12.8179655,10.4055862,10.0861216,-4.79724073,-4.5356226
-10.1436796,-9.56467915,-8.2316227,-16.9123287,-10.2504187,-17.2772369,-9.97403622,-8.59811497,-10.2736597,-15.2577257,-14.4191656,-11.9623213,-19.0266743,-12.2480049,-6.52696085,-9.12502384,-17.4938202,-16.0252666,-17.8714561,-13.2261162,-9.00815487,-14.6398506,-19.113657,14.3279905,13.7658329,3.50308895,3.56269431
-6.0169363,-5.77351332,-6.68685007,-8.49113369,-6.35179472,-10.7068958,-6.01326418,-5.33102274,6.65119743,-7.43530893,-10.541791,-7.58148623,-7.39460087,-7.04591656,-9.47832775,-9.48683739,-11.5071363,-11.5263882,-11.7932301,-10.478941,-17.0965214,-10.8549423,-10.431304,-6.84065104,-6.50507355,-7.62700415,-7.71715117
-11.9531336,-11.0747881,-10.6913671,-17.058918,-10.139987,-11.2242165,-10.0854473,-13.1663151,-8.6254158,-14.6925201,-13.3039598,-12.3434076,-16.081089,-10.7373552,-14.7614994,-11.5387726,-13.488203,-14.4145727,-11.3568668,-10.6003742,-10.6531487,-11.1287994,-8.26776886,11.1394463,10.5142899,4.58358669,4.675457
-20.6483574,-20.1148434,-18.4809437,-14.9512272,-10.2690048,-14.0433712,-9.68059635,-8.91259766,-18.3878746,-16.8811378,-13.1156988,-9.10577583,-26.1935654,-11.7183666,-20.1661129,-9.607481,10.615675,-8.215168,-7.54639196,-4.70752525,-14.8015623,-6.16493893,-8.86859131,-18.3250256,-18.0703373,-17.3566513,-16.6969471
-3.44905806,-3.31934905,-3.0275743,-9.26994228,-12.0979834,-15.0334158,-12.2725163,-11.6595936,-6.64276028,-10.8380098,-10.6175022,-11.9664669,7.52201986,-4.33132601,-7.71397972,-13.0585594,-14.9868126,-7.72588778,-11.5297575,-13.3889151,-18.4123325,-10.8710308,-10.7815447,-12.0728979,-11.2484426,-11.0832453,-10.633811
-10.1229801,-9.64321232,-10.944541,-16.1889572,-11.6625748,-17.48736,-11.3345184,-9.51285362,-17.5374146,-19.1469097,-11.5817699,-8.41819382,-21.3747292,-15.6380711,-20.9462395,-11.1195831,-6.14763165,-11.1608915,-10.8995361,-11.2113771,-10.2990723,3.20059395,0.815790415,-17.748785,-17.3645744,-16.4571915,-16.1720772
-4.93149137,-4.46421337,-4.28457308,-11.2849751,-13.3940563,-15.7192211,-12.9679556,-10.9458828,-6.38692236,-13.2150297,-11.6747684,-11.4931326,5.72633076,5.50699615,-1.3953259,-11.6550684,-15.2876463,-11.0163851,-11.5769358,-12.204073,-20.6438351,-11.6848679,-12.2924118,-10.0157413,-9.44851685,-10.7368164,-10.3231592
-3.70794535,-3.46784997,-3.5076282,-8.42313766,-10.0086145,-6.56010103,-10.0870743,-15.8183155,-2.77827621,-13.6508646,-11.4159374,-10.1325407,-7.81668663,-7.7501893,-10.0238075,-7.2601738,-10.903204,-10.6581106,-9.94261074,-10.668251,-15.5220022,-9.25378895,-8.47837448,5.22321463,4.88300323,4.48230839,4.63090038
-12.0756731,-11.3967257,-7.88200378,-19.8091145,11.0465946,-2.13726425,10.9984255,5.52031231,-11.4919252,-5.91504002,-8.87160778,-7.74284315,-9.7337122,-7.45272589,-26.0373268,-10.5095882,-12.4717426,-10.1658869,-12.9250107,-11.3485956,-13.4728928,-11.1375942,-8.54456615,-18.6636276,-17.7805843,-9.41121197,-9.0096941
-4.97556639,-4.77473831,-4.41868639,-12.0093346,-11.1900282,-16.5946083,-10.9033585,-9.10984707,-6.15783882,-13.3781395,-10.6664639,-12.2050028,6.47684717,5.34117079,-4.22460079,-12.4452477,-15.4549913,-9.75911236,-13.076582,-13.4156303,-19.9958591,-11.411109,-11.8331575,-10.7485762,-10.2372189,-12.0043936,-11.6520863
-8.1332016,-7.39091682,-7.66820621,-13.9919415,-9.83953762,-14.5823689,-9.72398472,-8.90441036,-5.99980021,-15.0962667,-13.5889292,-12.8014355,-15.4945898,-12.6120787,-9.94429779,-11.930294,-13.4508429,-14.9861889,-11.5228491,-10.3532953,-12.5938501,-10.632967,-10.0447922,11.127759,10.6767445,-0.490481317,-0.25601846
-12.0816555,-11.5337934,-10.9977531,-16.1127338,-14.4502439,-18.0057411,-14.549263,-13.511138,-21.2735558,-14.6721764,-8.45531082,-7.30042934,-23.5534725,-16.4886131,-21.0898304,-10.7904043,-4.57783842,-10.0327063,-8.46004772,-10.5192404,-4.93920565,-4.86806679,8.13813496,-14.4145775,-14.4736099,-14.0306177,-13.5423355
-5.9721446,-5.44925308,-6.45581245,9.96461391,-13.7326298,-17.5519142,-13.604722,-8.59265518,-5.97215605,-15.7097502,-8.4637928,-10.2030106,-13.4068422,-9.64610577,-0.390030026,-10.4852924,-12.8583393,-12.0752211,-12.2547655,-11.0739546,-16.7053795,-11.877676,-11.228816,-8.37628078,-8.03295708,-15.8324194,-15.4780254
-11.4925575,-10.730978,-11.467803,-6.82602453,-15.050355,-15.5119715,-14.3714075,-10.458128,-3.54348588,-10.2664242,-9.0088644,-6.4503932,0.130413696,-0.862109661,-7.73207331,-6.39676809,-11.7553806,-6.34772253,-7.95675993,-8.79752636,-18.2215633,-11.2005196,-9.32004166,-11.4080372,-10.7072134,-15.7911348,-15.4340744
-14.0301533,-13.3568316,-14.462512,-3.87435865,-14.7410994,-17.4614735,-14.7080078,-10.8498831,-10.725069,-13.7322226,-11.9344921,-10.6791286,-8.72355366,-7.18573046,8.8333149,-13.8836241,-14.3990231,-10.3222485,-14.672842,-11.7140894,-20.1700249,-13.2737122,-15.4121504,-14.2476387,-13.6539612,-17.1102314,-16.8822784
